FractureX[m],FractureY[m],FractureZ[m],Formation
14666919.08,4522558.531,-6353.501861,Fracture
14665417.51,4522571.416,-6341.61993,Fracture
14667659.9,4522598.826,-6331.74952,Fracture
14668146.06,4522596.78,-6339.516013,Fracture
14668642.71,4522596.649,-6355.839626,Fracture
14666873.94,4522602.214,-6355.289672,Fracture
14669085.33,4522611.401,-6335.257046,Fracture
14668444.23,4522626.603,-6355.01145,Fracture
14666276.33,4522624.809,-6366.304578,Fracture
14667587.62,4522671.904,-6345.780412,Fracture
14668005.92,4522663.809,-6353.222334,Fracture
14665954.21,4522672.434,-6347.914895,Fracture
14668223.55,4522680.837,-6340.48777,Fracture
14667075.47,4522683.129,-6348.864504,Fracture
14667155.21,4522672.862,-6332.624946,Fracture
14667749.09,4522695.882,-6338.685659,Fracture
14667009.43,4522691.73,-6340.751064,Fracture
14669614.08,4522726.335,-6364.097607,Fracture
14668009.5,4522737.791,-6360.139117,Fracture
14665110.05,4522753.647,-6326.909708,Fracture
14666212.82,4522776.701,-6338.777561,Fracture
14666382.53,4522776.991,-6371.164948,Fracture
14666337.43,4522784.75,-6352.785843,Fracture
14667229.41,4522779.588,-6339.633893,Fracture
14668699.07,4522801.238,-6340.659489,Fracture
14668376.2,4522814.828,-6340.018541,Fracture
14668538.51,4522814.061,-6352.017016,Fracture
14668620.55,4522847.607,-6356.56346,Fracture
14667649.15,4522865.342,-6344.703874,Fracture
14667791.71,4522856.293,-6348.52883,Fracture
14668800.85,4522864.045,-6352.095561,Fracture
14665736.9,4522858.261,-6364.827815,Fracture
14667478.99,4522870.636,-6330.438684,Fracture
14667163.43,4522877.289,-6335.843309,Fracture
14667851.35,4522896.011,-6330.216911,Fracture
14667218.38,4522887.636,-6317.583777,Fracture
14667437.02,4522880.658,-6349.977703,Fracture
14667489.96,4522902.357,-6349.366274,Fracture
14668018.39,4522925.03,-6356.911416,Fracture
14668080.26,4522931.57,-6349.800699,Fracture
14667726.34,4522959.286,-6318.316686,Fracture
14669802.46,4522956.729,-6352.758326,Fracture
14667789.17,4522976.748,-6353.037715,Fracture
14667792.4,4522993.499,-6349.326451,Fracture
14668459.5,4522984.049,-6343.096666,Fracture
14667452.92,4522968.826,-6327.56697,Fracture
14668927.98,4522991.965,-6342.411837,Fracture
14669517.1,4522987.824,-6344.667796,Fracture
14667253.29,4522990.979,-6335.537845,Fracture
14668621.5,4523010.359,-6357.281018,Fracture
14667876.88,4523036.331,-6328.533087,Fracture
14666625.66,4523037.445,-6347.023822,Fracture
14667511.89,4523019.273,-6325.357606,Fracture
14667728.44,4523051.887,-6332.08256,Fracture
14667033.48,4523041.684,-6328.105696,Fracture
14667538.17,4523030.535,-6344.143862,Fracture
14667720.67,4523059.536,-6318.519069,Fracture
14667520.26,4523040.691,-6349.359557,Fracture
14667822.56,4523067.922,-6337.410866,Fracture
14665570.64,4523066.276,-6326.571065,Fracture
14666398.04,4523057.439,-6337.680741,Fracture
14666791.28,4523066.389,-6315.656518,Fracture
14669258.4,4523070.809,-6354.483999,Fracture
14666593.54,4523075.024,-6318.722358,Fracture
14669947.94,4523081.947,-6350.109576,Fracture
14667262.13,4523086.075,-6318.192707,Fracture
14667746.63,4523109.209,-6324.063174,Fracture
14668722.38,4523105.02,-6326.395449,Fracture
14666002.79,4523121.218,-6334.048233,Fracture
14666039.75,4523122.422,-6339.961869,Fracture
14667478.16,4523115.585,-6329.480607,Fracture
14668112.84,4523135.932,-6351.970184,Fracture
14668148.83,4523134.318,-6342.946502,Fracture
14666746.34,4523137.273,-6308.000004,Fracture
14667136.82,4523133.753,-6346.670191,Fracture
14667290.82,4523131.919,-6322.259099,Fracture
14670187.78,4523155.485,-6357.049183,Fracture
14668895.06,4523176.167,-6357.930177,Fracture
14669952.35,4523180.736,-6329.457688,Fracture
14667606.54,4523169.943,-6321.999581,Fracture
14668368.29,4523201.705,-6340.626716,Fracture
14668959.86,4523208.157,-6327.514076,Fracture
14668160.04,4523213.959,-6325.179561,Fracture
14667360.12,4523212.047,-6346.721019,Fracture
14667394.75,4523229.59,-6341.336586,Fracture
14668266.05,4523243.802,-6334.796997,Fracture
14666645,4523241.729,-6319.667401,Fracture
14665899.39,4523258.004,-6336.430571,Fracture
14667178.98,4523244.555,-6315.460168,Fracture
14668183.26,4523278.669,-6344.913956,Fracture
14668118.09,4523281.56,-6322.495645,Fracture
14667520,4523271.14,-6332.646738,Fracture
14667585.93,4523275.317,-6329.389889,Fracture
14666671.71,4523293.392,-6309.688434,Fracture
14666905.21,4523288.973,-6321.336783,Fracture
14668472.22,4523305.579,-6348.841379,Fracture
14667240.34,4523294.767,-6332.881591,Fracture
14667399.34,4523298.853,-6322.354964,Fracture
14669270.75,4523318.199,-6337.96281,Fracture
14665641.32,4523316.61,-6319.515159,Fracture
14667187.02,4523311.325,-6343.930076,Fracture
14667366.49,4523310.879,-6320.24836,Fracture
14667445.71,4523302.377,-6318.099625,Fracture
14668330.29,4523323.179,-6337.567606,Fracture
14666543.74,4523317.696,-6336.751997,Fracture
14667249.22,4523319.576,-6343.140719,Fracture
14668597.42,4523338.867,-6359.533713,Fracture
14667182.61,4523326.82,-6321.344754,Fracture
14668680.06,4523357.968,-6340.682932,Fracture
14666224.82,4523350.098,-6304.29072,Fracture
14666262.67,4523362.972,-6325.381241,Fracture
14667552.52,4523367.587,-6315.292524,Fracture
14667112.74,4523375.611,-6323.038663,Fracture
14667298.9,4523381.199,-6322.94615,Fracture
14666411.33,4523395.512,-6311.879245,Fracture
14667894.19,4523406.556,-6346.506657,Fracture
14666524.5,4523407.044,-6309.070245,Fracture
14668159.12,4523434.31,-6330.787427,Fracture
14668172.38,4523436.868,-6325.739207,Fracture
14666755.78,4523427.16,-6325.698278,Fracture
14666817.45,4523432.292,-6323.84188,Fracture
14668114.58,4523450.622,-6319.483567,Fracture
14666748,4523440.462,-6303.038547,Fracture
14667556.37,4523437.41,-6328.792337,Fracture
14668093.27,4523496.438,-6342.868565,Fracture
14667106.52,4523494.3,-6339.437689,Fracture
14668472.29,4523504.283,-6337.972725,Fracture
14670115.09,4523505.237,-6337.315536,Fracture
14667415.52,4523494.794,-6335.978787,Fracture
14667723.85,4523492.959,-6334.491985,Fracture
14666628.87,4523514.776,-6327.840787,Fracture
14666832.26,4523516.322,-6323.064745,Fracture
14666940.29,4523516.471,-6322.413848,Fracture
14669999.55,4523529.062,-6340.108141,Fracture
14668011.79,4523547.23,-6314.963728,Fracture
14668582.78,4523560.711,-6340.169402,Fracture
14669046.44,4523556.756,-6351.960373,Fracture
14668119.26,4523568.379,-6343.141511,Fracture
14667552.59,4523553.318,-6318.145067,Fracture
14668692.4,4523578.533,-6347.563738,Fracture
14665456.12,4523573.249,-6333.510428,Fracture
14667418.99,4523570.811,-6332.851615,Fracture
14669673.84,4523587.941,-6350.634483,Fracture
14667106.34,4523588.315,-6319.490742,Fracture
14667674.2,4523587.604,-6339.154177,Fracture
14667758.19,4523582.042,-6318.9564,Fracture
14666077.86,4523603.26,-6339.170449,Fracture
14668733.77,4523610.683,-6355.095209,Fracture
14668214.27,4523629.723,-6339.801078,Fracture
14668088.96,4523644.772,-6339.621073,Fracture
14668118.35,4523645.459,-6318.196542,Fracture
14668636.68,4523635.815,-6330.352186,Fracture
14668643.77,4523637.359,-6351.926683,Fracture
14666391.29,4523637.325,-6339.727956,Fracture
14668101.94,4523668.647,-6331.825565,Fracture
14666987.56,4523662.65,-6309.108021,Fracture
14667531.16,4523670.098,-6310.358228,Fracture
14668993.08,4523685.189,-6325.407253,Fracture
14666984.42,4523688.041,-6340.660417,Fracture
14668066.63,4523710.148,-6334.620644,Fracture
14669621.52,4523707.799,-6338.264033,Fracture
14667744.84,4523697.387,-6329.574549,Fracture
14669042.52,4523716.191,-6324.571929,Fracture
14668516.65,4523724.687,-6327.31755,Fracture
14669163.22,4523736.128,-6320.999509,Fracture
14666734.37,4523735.847,-6304.762222,Fracture
14668392.75,4523748.043,-6330.869558,Fracture
14669274.69,4523742.006,-6354.001517,Fracture
14668060.95,4523761.567,-6328.659799,Fracture
14668202.79,4523762.069,-6336.494081,Fracture
14668652.9,4523756.114,-6346.686125,Fracture
14667310.44,4523762.437,-6317.032994,Fracture
14668211.68,4523803.62,-6347.062175,Fracture
14667550.7,4523800.094,-6329.630609,Fracture
14668392.17,4523819.949,-6323.805181,Fracture
14669191.93,4523818.943,-6333.325573,Fracture
14666248.83,4523824.463,-6315.147591,Fracture
14666620.12,4523820.697,-6321.396027,Fracture
14667010.32,4523821.287,-6320.204527,Fracture
14668251.88,4523837.128,-6341.381791,Fracture
14668916.07,4523846.156,-6335.380428,Fracture
14667616.84,4523841.086,-6345.767743,Fracture
14666739.21,4523865.932,-6332.426972,Fracture
14667501.47,4523857.334,-6309.224553,Fracture
14668603.1,4523880.125,-6351.152641,Fracture
14667566.96,4523865.228,-6311.096011,Fracture
14668177.43,4523890.077,-6318.111789,Fracture
14667600.81,4523876.823,-6341.961932,Fracture
14667969.36,4523876.505,-6348.068142,Fracture
14668191.47,4523911.26,-6337.729702,Fracture
14665958.26,4523907.121,-6330.670538,Fracture
14666216.11,4523901.61,-6325.246677,Fracture
14667592.06,4523898.181,-6344.928361,Fracture
14668453.26,4523933.098,-6316.917311,Fracture
14668339.5,4523947.206,-6340.351994,Fracture
14667627.04,4523954.922,-6323.299291,Fracture
14668313.79,4523994.549,-6342.882474,Fracture
14668576.72,4523980.805,-6322.183528,Fracture
14666596.68,4523987.382,-6339.523281,Fracture
14667780.23,4523971.625,-6311.29462,Fracture
14668469.18,4523994.894,-6331.52435,Fracture
14667606.97,4523988.673,-6325.46579,Fracture
14668040.96,4523985.018,-6333.317276,Fracture
14669086.03,4524004.623,-6341.151575,Fracture
14666861.67,4524002.817,-6336.61132,Fracture
14668341.64,4524018.441,-6347.729282,Fracture
14666451.59,4524025.003,-6323.430623,Fracture
14667361.44,4524019.752,-6331.506293,Fracture
14667442,4524019.975,-6341.638366,Fracture
14669218.33,4524036.701,-6354.373827,Fracture
14668273.72,4524051.186,-6331.250939,Fracture
14667709.58,4524038.772,-6322.89909,Fracture
14667717.44,4524033.496,-6318.623882,Fracture
14669585.47,4524061.044,-6329.351937,Fracture
14667844.1,4524063.836,-6326.032125,Fracture
14668689.27,4524080.849,-6320.228528,Fracture
14667022.82,4524080.349,-6347.891445,Fracture
14665848.26,4524092.37,-6321.859314,Fracture
14668751.73,4524102.417,-6339.724457,Fracture
14669069.03,4524102.856,-6343.459689,Fracture
14669755.47,4524090.753,-6333.153285,Fracture
14665874.7,4524099.264,-6344.636431,Fracture
14667564.08,4524094.776,-6321.889266,Fracture
14668280.13,4524122.146,-6348.636788,Fracture
14669318.71,4524112.544,-6346.90025,Fracture
14668102.31,4524131.049,-6350.550104,Fracture
14667197.83,4524160.04,-6337.611791,Fracture
14667793.23,4524173.804,-6339.072531,Fracture
14668305.74,4524198.472,-6333.142283,Fracture
14667657.13,4524186.6,-6321.698196,Fracture
14668763.12,4524229.656,-6325.584501,Fracture
14668771.27,4524224.706,-6343.698919,Fracture
14668341.67,4524266.375,-6354.000953,Fracture
14668693.69,4524252.378,-6355.438934,Fracture
14668948.39,4524268.897,-6341.331885,Fracture
14667336.63,4524260.29,-6326.313028,Fracture
14667985.46,4524253.991,-6352.420355,Fracture
14668144.78,4524275.639,-6336.913901,Fracture
14668629.73,4524308.974,-6335.717928,Fracture
14665741.93,4524309.017,-6323.489101,Fracture
14667320.87,4524300.296,-6324.231329,Fracture
14668117.53,4524294.398,-6344.731269,Fracture
14667214.89,4524309.645,-6352.304066,Fracture
14668281.35,4524322.055,-6346.616909,Fracture
14668891.24,4524326.054,-6340.660603,Fracture
14667724.72,4524316.788,-6314.641643,Fracture
14668754.52,4524351.536,-6348.270789,Fracture
14668178.47,4524340.216,-6339.811045,Fracture
14668388.96,4524368.383,-6348.788356,Fracture
14668660.75,4524362.366,-6343.73216,Fracture
14667247.97,4524363.324,-6340.086472,Fracture
14667893.25,4524361.38,-6354.068449,Fracture
14668531.67,4524383.1,-6351.524968,Fracture
14668941.65,4524382.383,-6340.935658,Fracture
14667840.07,4524400.022,-6331.92867,Fracture
14668078.61,4524388.902,-6356.31929,Fracture
14667066.42,4524421.443,-6340.561114,Fracture
14668815.31,4524425.541,-6354.27268,Fracture
14668788.14,4524433.89,-6338.237673,Fracture
14667214.97,4524446.346,-6323.85463,Fracture
14668551.98,4524474.845,-6331.215312,Fracture
14667876.65,4524453.222,-6335.545375,Fracture
14668163.85,4524453.85,-6343.273324,Fracture
14668512.51,4524489.442,-6363.266021,Fracture
14667767.05,4524476.164,-6312.587409,Fracture
14668062.18,4524491.651,-6336.609723,Fracture
14668491.73,4524517.836,-6349.493628,Fracture
14667305.5,4524533.143,-6329.338518,Fracture
14668286.12,4524523.348,-6331.944352,Fracture
14667597.64,4524542.059,-6319.358238,Fracture
14667064.37,4524562.27,-6356.866465,Fracture
14667351.29,4524589.173,-6327.457285,Fracture
14667323.39,4524596.805,-6329.697408,Fracture
14667731.64,4524596.354,-6318.186626,Fracture
14668296.89,4524589.839,-6327.180279,Fracture
14667168.05,4524638.367,-6325.132475,Fracture
14668177.92,4524623.811,-6319.936217,Fracture
14667616.51,4524693.303,-6331.188421,Fracture
14667555.47,4524705.397,-6336.099455,Fracture
14666968.75,4524722.082,-6329.865627,Fracture
14667728.63,4524729.962,-6315.171836,Fracture
14668005.6,4524707.808,-6352.189672,Fracture
14666706.1,4524764.221,-6358.211574,Fracture
14667109.32,4524864.837,-6333.08204,Fracture
14666538.36,4524902.889,-6334.056037,Fracture
14666154.02,4524970.394,-6336.254344,Fracture
14669329.1,4520827.57,-6398.821509,Fracture
14669062.11,4520892.33,-6407.645369,Fracture
14668273.21,4520973.897,-6373.070348,Fracture
14669029.23,4520971.13,-6409.677058,Fracture
14668394.8,4521062.528,-6396.823436,Fracture
14669717.59,4521087.967,-6378.06889,Fracture
14669217.18,4521114.238,-6398.681159,Fracture
14669331.53,4521144.937,-6409.86418,Fracture
14667941.1,4521181.123,-6379.857306,Fracture
14669018.1,4521199.387,-6381.569379,Fracture
14669032.84,4521222.742,-6385.597491,Fracture
14667883.05,4521249.923,-6382.635489,Fracture
14669791.41,4521262.584,-6404.51829,Fracture
14667404.77,4521301.751,-6383.629884,Fracture
14667834.78,4521281.644,-6394.652793,Fracture
14667610.37,4521335.415,-6405.178428,Fracture
14669810.51,4521327.335,-6369.98906,Fracture
14667340.09,4521347.207,-6375.399623,Fracture
14668126.61,4521346.647,-6393.537814,Fracture
14667236.47,4521368.44,-6395.339244,Fracture
14667322.74,4521358.683,-6377.6836,Fracture
14667783.25,4521349.488,-6379.255112,Fracture
14667885.28,4521358.506,-6389.527592,Fracture
14667677.77,4521395.72,-6379.021252,Fracture
14667687.89,4521394.824,-6380.080956,Fracture
14667691.24,4521400.413,-6389.202132,Fracture
14668620.65,4521404.769,-6395.470076,Fracture
14667187.48,4521422.151,-6394.064776,Fracture
14667149.8,4521439.134,-6381.910409,Fracture
14667812.17,4521454.199,-6398.737288,Fracture
14667691.83,4521473.651,-6407.636367,Fracture
14667299.57,4521491.991,-6369.626109,Fracture
14667635.65,4521483.431,-6406.375075,Fracture
14668949.98,4521484.275,-6392.346572,Fracture
14667423.9,4521507.838,-6401.565596,Fracture
14668029.85,4521499.304,-6378.387357,Fracture
14667400.68,4521532.001,-6375.199315,Fracture
14666854.24,4521534.436,-6382.196633,Fracture
14667499.64,4521541.193,-6380.589854,Fracture
14667172.22,4521568.708,-6364.828786,Fracture
14667279.65,4521571.167,-6377.763358,Fracture
14667171.47,4521576.684,-6370.679446,Fracture
14669407.24,4521599.995,-6376.378495,Fracture
14667413.28,4521617.131,-6378.067481,Fracture
14666973.46,4521615.569,-6366.426123,Fracture
14667179.18,4521638.67,-6361.716542,Fracture
14667495.42,4521674.413,-6394.63119,Fracture
14667224.74,4521688.838,-6384.225877,Fracture
14666569.13,4521682.181,-6395.187384,Fracture
14666734.83,4521681.175,-6381.132733,Fracture
14669637.88,4521688.71,-6373.914714,Fracture
14667892.95,4521699.064,-6395.436606,Fracture
14668041.88,4521705.656,-6380.466292,Fracture
14667990.35,4521717.855,-6394.953727,Fracture
14666419.73,4521711.64,-6398.95468,Fracture
14666535.29,4521752.141,-6374.324246,Fracture
14669679.23,4521762.618,-6390.551013,Fracture
14667361.1,4521780.746,-6354.635811,Fracture
14666145.45,4521808.928,-6387.13835,Fracture
14667400.11,4521824.545,-6373.791852,Fracture
14667810.09,4521838.079,-6390.237758,Fracture
14666989.88,4521825.775,-6357.292579,Fracture
14667531.04,4521848.448,-6390.162946,Fracture
14667728.74,4521854.688,-6392.320899,Fracture
14668422.97,4521856.366,-6379.481854,Fracture
14666923.42,4521846.643,-6373.182734,Fracture
14666954.9,4521843.13,-6356.918103,Fracture
14667717.82,4521870.88,-6372.659036,Fracture
14667798.51,4521869.673,-6401.066298,Fracture
14666987.2,4521857.395,-6356.118073,Fracture
14667909.56,4521871.568,-6373.426856,Fracture
14666022.25,4521900.063,-6379.456988,Fracture
14666850.7,4521898.739,-6365.255668,Fracture
14666933.63,4521910.341,-6370.139901,Fracture
14667341.88,4521934.443,-6357.93418,Fracture
14667827.95,4521938.358,-6379.203557,Fracture
14665764.05,4521944.328,-6398.903506,Fracture
14668345.97,4521941.28,-6390.094458,Fracture
14666571.6,4521963.307,-6385.485469,Fracture
14668449.77,4521988.945,-6373.307307,Fracture
14667378.65,4522027.016,-6375.139867,Fracture
14666352.68,4522031.851,-6398.07968,Fracture
14667778.33,4522051.001,-6395.995997,Fracture
14667599.12,4522056.012,-6376.46527,Fracture
14669615.89,4522051.507,-6362.785266,Fracture
14667635.31,4522069.517,-6395.45262,Fracture
14666183.38,4522070.622,-6377.503123,Fracture
14667403.61,4522097.123,-6370.071153,Fracture
14668763.96,4522088.87,-6376.047297,Fracture
14666900.57,4522090.709,-6372.709206,Fracture
14669563.12,4522122.375,-6395.102027,Fracture
14666538.44,4522124.488,-6370.085791,Fracture
14668657.82,4522134.179,-6386.188527,Fracture
14667414.34,4522148.31,-6372.782737,Fracture
14665278.14,4522148.044,-6371.995761,Fracture
14666500.05,4522163.187,-6392.312049,Fracture
14666734.72,4522164.641,-6367.880057,Fracture
14667393.14,4522186.905,-6359.623051,Fracture
14667677.62,4522176.92,-6381.005822,Fracture
14665588.35,4522176.161,-6396.564475,Fracture
14666918.62,4522165.421,-6363.449096,Fracture
